episodes,scores,avg_scores
3081,-697,-729.4829595647847
3082,-59,-720.1029595647847
3083,-405.0367698006937,-722.5433272627915
3084,-352,-725.5833272627916
3085,-480.8992247258676,-727.6323195100503
3086,28,-720.3023195100503
3087,-393,-723.5823195100503
3088,-185,-657.7746873905749
3089,-137,-656.4946873905749
3090,-1523,-663.6046873905748
3091,-7645.003150916921,-737.634718899744
3092,-268,-739.554718899744
3093,-309,-736.414718899744
3094,-311,-730.5747188997441
3095,-5953.080193946362,-787.6455208392076
3096,-1824,-803.6555208392076
3097,-656,-809.8255208392076
3098,-232,-810.3455208392076
3099,-64,-800.3855208392076
3100,-154,-800.8455208392078
3101,-86,-800.9455208392078
3102,-452,-803.8155208392076
3103,-351,-757.6889634482914
3104,-381,-752.1489634482913
3105,-511,-754.7289634482912
3106,-354,-757.8689634482912
3107,-214,-759.9289634482914
3108,-565,-764.7389634482913
3109,-424,-766.4689634482912
3110,-408,-770.5189634482912
3111,-269,-768.3489634482913
3112,-1059,-777.7289634482913
3113,-397,-779.8989634482912
3114,-3285.0932289497523,-812.4698957377888
3115,-326,-816.129895737789
3116,-2369,-799.4660104202801
3117,-67,-796.9260104202799
3118,-12845.912940204164,-922.6651398223215
3119,-193,-922.8651398223215
3120,-252,-921.8551398223215
3121,-293,-924.3351398223215
3122,-9998.501750538675,-1023.1701573277082
3123,-411,-1027.4601573277082
3124,-306,-1025.3401573277085
3125,-281,-1023.4701573277084
3126,-5387.93841361748,-1076.3151611075357
3127,-54,-1053.3751611075359
3128,-102,-1053.6851611075358
3129,-75,-1053.7751611075357
3130,-54.511182151281595,-1053.4502729290487
3131,-282,-1052.861963426064
3132,-1313.9761441410922,-1065.121724867475
3133,-185,-1062.061724867475
3134,-1157.8772500267808,-1068.0204973677428
3135,-375,-1071.5904973677427
3136,-224,-1068.7004973677429
3137,-481,-1068.7804973677428
3138,-194,-1064.6481564453031
3139,-349,-1051.133106220336
3140,-91,-1044.9731062203361
3141,-284,-1047.373106220336
3142,-308,-1049.2731062203359
3143,-426,-1039.393106220336
3144,-171,-1038.453106220336
3145,-591,-1043.753106220336
3146,-579,-1046.963106220336
3147,-252,-1046.203106220336
3148,-286,-1047.543106220336
3149,46,-1045.183106220336
3150,-43,-1045.213106220336
3151,-1258,-1055.893106220336
3152,-299,-1053.323106220336
3153,-259,-1006.2151314138619
3154,-362,-1009.1751314138618
3155,-1859.4111793393456,-1007.9523384680066
3156,-201,-1006.2823384680066
3157,-6944.256052800934,-1074.524898996016
3158,-150,-1072.984898996016
3159,-27,-1067.734898996016
3160,-337,-1063.4848989960162
3161,-242,-915.1770714329192
3162,-231,-917.1670714329193
3163,28,-916.5670714329193
3164,-103,-908.9668047509883
3165,-589.1804755394351,-907.1986095063826
3166,-531,-909.6686095063828
3167,-3197,-937.6286095063826
3168,-262,-937.6986095063828
3169,-47,-933.8686095063825
3170,-519,-936.3286095063827
3171,-457,-938.2786095063825
3172,-467,-942.3086095063826
3173,-600,-938.1786095063825
3174,-337,-930.0186095063825
3175,-183,-920.5086095063825
3176,-261,-920.9186095063826
3177,-149,-922.3886095063825
3178,-150,-921.4986095063826
3179,-251,-913.1967795669879
3180,-435,-916.1867795669879
3181,-4,-909.2567795669878
3182,25,-908.416779566988
3183,-276,-907.126411868981
3184,-963,-913.2364118689809
3185,-413,-912.5574196217223
3186,-109,-913.9274196217223
3187,39,-909.6074196217223
3188,39,-907.3674196217222
3189,-39,-906.3874196217222
3190,-249,-893.6474196217222
3191,-380,-820.997388112553
3192,-565,-823.9673881125531
3193,-338,-824.257388112553
3194,-188,-823.027388112553
3195,-216,-765.6565861730894
3196,-254,-749.9565861730895
3197,-813,-751.5265861730894
3198,15,-749.0565861730893
3199,-46.29631907508674,-748.8795493638404
3200,-2586.3476080356704,-773.2030254441971
3201,-281,-775.1530254441972
3202,-902,-779.6530254441968
3203,-137,-777.5130254441971
3204,-131,-775.013025444197
3205,-223,-772.133025444197
3206,-162,-770.2130254441968
3207,-363,-771.703025444197
3208,-198,-768.0330254441969
3209,-24,-764.0330254441969
3210,-251,-762.4630254441968
3211,-463,-764.4030254441969
3212,-180,-755.613025444197
3213,-340,-755.0430254441969
3214,-325,-725.4420931546994
3215,-865,-730.8320931546996
3216,-1151,-718.6520931546994
3217,-856,-726.5420931546995
3218,-410.3049147569615,-602.1860129002274
3219,-45,-600.7060129002274
3220,-238,-600.5660129002274
3221,-434,-601.9760129002275
3222,-1575,-517.7409953948408
3223,-700,-520.6309953948407
3224,-500,-522.5709953948407
3225,-2138.974915846941,-541.1507445533101
3226,-510,-492.37136041713535
3227,-244,-494.27136041713527
3228,-403,-497.2813604171353
3229,-462,-501.15136041713527
3230,-218,-502.78624859562245
3231,-56,-500.52624859562246
3232,-53,-487.91648715421155
3233,-365,-489.7164871542115
3234,-1501,-493.1477146539437
3235,-348,-492.87771465394377
3236,-470,-495.33771465394375
3237,15,-490.3777146539437
3238,-391,-492.3477146539437
3239,-159,-490.44771465394376
3240,-362,-493.15771465394374
3241,-1886.6359951934594,-509.18407460587827
3242,-344,-509.5440746058783
3243,-5113.423459538913,-556.4183092012674
3244,-1074,-565.4483092012674
3245,-365,-563.1883092012674
3246,-2717.9032923359046,-584.5773421246265
3247,-56,-582.6173421246265
3248,-354,-583.2973421246265
3249,-276,-586.5173421246266
3250,-49,-586.5773421246265
3251,-60,-574.5973421246265
3252,-89,-572.4973421246265
3253,-341,-573.3173421246265
3254,-457.402627265961,-574.2713683972861
3255,-192,-557.5972566038927
3256,-82,-556.4072566038926
3257,-472.86795002508677,-491.6933755761342
3258,-408,-494.2733755761342
3259,-572,-499.72337557613423
3260,-1079,-507.1433755761342
3261,-560,-510.3233755761342
3262,-115,-509.16337557613423
3263,-246,-511.9033755761342
3264,-3873.519398650095,-549.6085695626351
3265,-2873.979773663673,-572.4565625438776
3266,-3082.1213661623533,-597.9677762055012
3267,-257,-568.5677762055011
3268,-2,-565.9677762055012
3269,-658,-572.0777762055011
3270,-653.2778640475992,-573.420554845977
3271,-39,-569.240554845977
3272,-50,-565.070554845977
3273,-58,-559.6505548459771
3274,-750.7769233047516,-563.7883240790245
3275,-566,-567.6183240790245
3276,-108,-566.0883240790246
3277,-1818,-582.7783240790245
3278,-64,-581.9183240790245
3279,-89,-580.2983240790245
3280,-58,-576.5283240790245
3281,-400,-580.4883240790246
3282,-1290,-593.6383240790245
3283,-63,-591.5083240790245
3284,-411,-585.9883240790246
3285,-597.9618200292845,-587.8379422793173
3286,-395,-590.6979422793173
3287,-1605.89001259438,-607.1468424052612
3288,-573,-613.2668424052612
3289,-524,-618.1168424052611
3290,-359,-619.2168424052611
3291,-4943.913951930992,-664.8559819245711
3292,-35254.964462732365,-1011.7556265518948
3293,-465,-1013.0256265518948
3294,-421,-1015.3556265518948
3295,-769,-1020.8856265518948
3296,-358,-1021.9256265518948
3297,-18349.395670340054,-1197.2895832552954
3298,-494,-1202.3795832552953
3299,-42,-1202.3366200645441
3300,-175,-1178.2231439841876
3301,-624,-1181.6531439841876
3302,-267,-1175.3031439841877
3303,-455,-1178.4831439841876
3304,-781.318842973131,-1184.9863324139192
3305,-1062.2545386226152,-1193.3788778001451
3306,-992,-1201.678877800145
3307,-206,-1200.1088778001451
3308,-268,-1200.8088778001452
3309,-60,-1201.168877800145
3310,-300,-1201.658877800145
3311,-442,-1201.448877800145
3312,-1094,-1210.5888778001452
3313,-346,-1210.648877800145
3314,-107,-1208.468877800145
3315,-867.7673833380959,-1208.496551633526
3316,-292,-1199.906551633526
3317,-258,-1193.926551633526
3318,22,-1189.6035024859566
3319,-71,-1189.8635024859566
3320,-565,-1193.1335024859568
3321,-56,-1189.3535024859566
3322,-362,-1177.2235024859565
3323,-487,-1175.0935024859566
3324,-411,-1174.2035024859567
3325,-725,-1160.0637533274871
3326,-845,-1163.4137533274873
3327,-36,-1161.333753327487
3328,-401,-1161.3137533274871
3329,-135,-1158.0437533274871
3330,-1839,-1174.2537533274872
3331,-1039,-1184.083753327487
3332,-176.38784329938844,-1185.3176317604812
3333,-1733.7441198755819,-1199.005072959237
3334,-750.077749436411,-1191.4958504536012
3335,-17879.900936246846,-1366.8148598160697
3336,-376,-1365.8748598160696
3337,-419,-1370.2148598160693
3338,-446,-1370.7648598160695
3339,-1194,-1381.1148598160694
3340,-246,-1379.9548598160693
3341,-310,-1364.1884998641349
3342,-70,-1361.4484998641349
3343,49,-1309.8242652687459
3344,-332,-1302.4042652687458
3345,-346,-1302.2142652687457
3346,-6432.971785885364,-1339.3649502042404
3347,-310,-1341.90495020424
3348,-459,-1342.9549502042405
3349,-1527,-1355.4649502042405
3350,-5,-1355.0249502042402
3351,-581,-1360.2349502042402
3352,-86,-1360.20495020424
3353,-9.516623537773036,-1356.890116439618
3354,-92,-1353.2360901669585
3355,-561,-1356.9260901669584
3356,-794.6355043006012,-1364.0524452099644
3357,-63,-1359.9537657097133
3358,-1466,-1370.5337657097136
3359,-1,-1364.8237657097134
3360,-185,-1355.8837657097135
3361,-53,-1350.8137657097136
3362,-583,-1355.4937657097137
3363,-1,-1353.0437657097136
3364,-603,-1320.3385717232127
3365,-537,-1296.968773986576
3366,-655,-1272.6975603249523
3367,-51,-1270.6375603249523
3368,-870,-1279.3175603249524
3369,-14.21943875419484,-1272.8797547124943
3370,-372.1408515037097,-1270.0683845870556
3371,-119,-1270.8683845870553
3372,-36,-1270.7283845870554
3373,-36,-1270.5083845870554
3374,-248,-1265.480615354008
3375,-23,-1260.050615354008
3376,-102,-1259.9906153540078
3377,-566.845960095076,-1247.4790749549586
3378,-23,-1247.0690749549588
3379,-359.9105285111436,-1249.77818024007
3380,-1,-1249.20818024007
3381,-350,-1248.70818024007
3382,-182,-1237.6281802400702
3383,-345,-1240.44818024007
3384,-282,-1239.1581802400701
3385,-431,-1237.4885620397772
3386,-221,-1235.7485620397772
3387,-57,-1220.2596619138335
3388,-167,-1216.1996619138333
3389,-148,-1212.4396619138336
3390,-650,-1215.3496619138334
3391,-587,-1171.7805223945238
3392,-174.0877999636869,-820.9717557668367
3393,-3,-816.3517557668367
3394,-200,-814.1417557668367
3395,-1536,-821.8117557668369
3396,-199.651584907827,-820.228271615915
3397,-27.079759492349027,-637.0051125074381
3398,-111,-633.175112507438
3399,-105,-633.805112507438
3400,-165,-633.705112507438
3401,-347,-630.9351125074379
3402,-367.86575283902937,-631.9437700358283
3403,-232,-629.7137700358282
3404,-46,-622.3605816060968
3405,-979,-621.5280362198708
3406,-302,-614.6280362198708
3407,48,-612.0880362198707
3408,-1400.1610954698642,-623.4096471745693
3409,-297,-625.7796471745693
3410,-257,-625.3496471745694
3411,-465,-625.5796471745693
3412,-135,-615.9896471745694
3413,-970,-622.2296471745694
3414,-964.4110911172133,-630.8037580857415
3415,-420,-626.3260842523605
3416,-352,-626.9260842523605
3417,-718,-631.5260842523605
3418,-67,-632.4160842523606
3419,-46,-632.1660842523606
3420,-298,-629.4960842523606
3421,-433,-633.2660842523605
3422,-386,-633.5060842523606
3423,-830,-636.9360842523605
3424,-1,-632.8360842523606
3425,-34,-625.9260842523606
3426,-661,-624.0860842523606
3427,-242,-626.1460842523605
3428,-349,-625.6260842523606
3429,-512,-629.3960842523607
3430,-159,-612.5960842523606
3431,-593.0198113534,-608.1362823658945
3432,37,-606.0024039329007
3433,-107.67805507325593,-589.7417432848774
3434,-470,-586.9409657905134
3435,-148,-409.6219564280449
3436,-66,-406.52195642804486
3437,-330,-405.6319564280449
3438,-236,-403.53195642804496
3439,65,-390.9419564280449
3440,-771.8600919730156,-396.2005573477751
3441,-2624.410710868603,-419.34466445646103
3442,-58.830066114439006,-419.2329651176055
3443,-85,-420.5729651176054
3444,-296,-420.2129651176054
3445,-83,-417.5829651176054
3446,-5975.133048903134,-413.0045777477831
3447,-251,-412.41457774778314
3448,-163,-409.4545777477831
3449,-442.0341829815231,-398.60491957759837
3450,-48,-399.03491957759843
3451,-55,-393.77491957759844
3452,-399,-396.90491957759843
3453,-3500,-431.80975334222063
3454,-61,-431.49975334222063
3455,-48,-426.36975334222063
3456,-87,-419.2933982992147
3457,-269,-421.35339829921463
3458,-324,-409.9333982992146
3459,-353,-413.45339829921465
3460,-635,-417.9533982992146
3461,-388,-421.3033982992146
3462,-145,-416.9233982992146
3463,-589,-422.8033982992147
3464,-524,-422.0133982992146
3465,-90,-417.54339829921463
3466,-151,-412.5033982992146
3467,-363,-415.62339829921467
3468,-781,-414.7333982992146
3469,-2386.140471497833,-438.45260862665106
3470,-408,-438.81120011161397
3471,-940.3406459503603,-447.02460657111754
3472,-468,-451.34460657111754
3473,-156,-452.5446065711175
3474,-465,-454.71460657111754
3475,-179.45992744757982,-456.2792058455933
3476,46,-454.7992058455933
3477,-1555.6744251854248,-464.68749049649676
3478,-1248,-476.93749049649676
3479,-49,-473.8283852113854
3480,38,-473.43838521138537
3481,-486,-474.7983852113854
3482,-566,-478.6383852113854
3483,-53,-475.7183852113854
3484,-163,-474.5283852113854
3485,-197,-472.1883852113853
3486,-274,-472.7183852113854
3487,-168,-473.8283852113854
3488,-2,-472.1783852113854
3489,-462,-475.3183852113853
3490,-1,-468.8283852113854
3491,-150,-464.4583852113854
3492,22,-462.49750721174854
3493,-1343,-475.89750721174846
3494,-2506.2670613666473,-498.96017782541503
3495,-18.318108988119924,-483.7833589152962
3496,-482,-486.6068430662179
3497,-4,-486.37604547129445
3498,-59,-485.8560454712944
3499,-252,-487.3260454712945
3500,-345,-489.12604547129445
3501,-106,-486.7160454712944
3502,-319,-486.22738794290416
3503,-126,-485.16738794290416
3504,7,-484.6373879429042
3505,-900,-483.8473879429041
3506,-65,-481.47738794290416
3507,-161,-483.5673879429042
3508,-366,-473.2257769882055
3509,-352,-473.77577698820545
3510,-7250.821039255039,-543.7139873807558
3511,-930,-548.3639873807558
3512,-328,-550.2939873807559
3513,-246,-543.0539873807559
3514,-414,-537.5498764695836
3515,-381,-537.1598764695837
3516,-647,-540.1098764695837
3517,-28,-533.2098764695837
3518,-67,-533.2098764695837
3519,-394,-536.6898764695837
3520,-1,-533.7198764695837
3521,-440,-533.7898764695836
3522,-270,-532.6298764695837
3523,-538.3179116797655,-529.7130555863814
3524,-38,-530.0830555863814
3525,-11,-529.8530555863814
3526,-41,-523.6530555863814
3527,-258,-523.8130555863813
3528,-277,-523.0930555863814
3529,-386,-521.8330555863814
3530,-243,-522.6730555863813
3531,-1396,-530.7028574728474
3532,-2275.7994975523134,-553.8308524483705
3533,-128,-554.034071897638
3534,-1663,-565.964071897638
3535,-265,-567.134071897638
3536,-959.7052431218879,-576.0711243288569
3537,-6200.091150567204,-634.7720358345289
3538,-533,-637.7420358345289
3539,-5070.810587055981,-689.1001417050886
3540,-659,-687.9715407853586
3541,-184,-663.5674336766725
3542,-692,-669.8991330155282
3543,-747.9301512846836,-676.5284345283749
3544,-225,-675.8184345283751
3545,-5231.829276900635,-727.3067272973813
3546,-30,-667.8553968083501
3547,-96,-666.30539680835
3548,-248,-667.15539680835
3549,-382,-666.5550549785347
3550,-7,-666.1450549785347
3551,-157,-667.1650549785347
3552,-2788.633230224227,-691.061387280777
3553,-1,-656.071387280777
3554,-311,-658.571387280777
3555,-10,-658.191387280777
3556,-399,-661.311387280777
3557,-548,-664.101387280777
3558,-2,-660.881387280777
3559,-241,-659.761387280777
3560,-984.8465278666574,-663.2598525594436
3561,-521,-664.5898525594436
3562,-540,-668.5398525594437
3563,-556,-668.2098525594436
3564,-427,-667.2398525594436
3565,-164,-667.9798525594435
3566,-666,-673.1298525594436
3567,-5796.32338473757,-727.4630864068192
3568,-24,-719.8930864068193
3569,-419,-700.2216816918409
3570,-533,-701.4716816918409
3571,-220,-694.2682752323375
3572,-229,-691.8782752323375
3573,-2388.013785743879,-714.1984130897762
3574,-365,-713.1984130897763
3575,-103,-712.4338138153004
3576,-175,-714.6438138153005
3577,-447,-703.5570695634461
3578,21,-690.8670695634461
3579,-267,-693.047069563446
3580,-205,-695.4770695634461
3581,-533,-695.9470695634461
3582,-145,-691.7370695634461
3583,-268,-693.887069563446
3584,-169,-693.9470695634461
3585,-325,-695.2270695634461
3586,-364,-696.1270695634462
3587,-18,-694.627069563446
3588,-284,-697.4470695634461
3589,41,-692.4170695634461
3590,-9514.893737242592,-787.5560069358719
3591,-72,-786.7760069358718
3592,-418,-791.176006935872
3593,-139,-779.136006935872
3594,-231,-756.3833363222055
3595,-162,-757.8201552323243
3596,-351,-756.5101552323243
3597,-25,-756.7201552323244
3598,-418,-760.3101552323243
3599,-1235.8069866484766,-770.148225098809
3600,-155,-768.248225098809
3601,-16.091755981471685,-767.3491426586238
3602,-260,-766.7591426586238
3603,-258,-768.0791426586237
3604,-168,-769.8291426586239
3605,-800,-768.8291426586237
3606,-275,-770.9291426586238
3607,-381,-773.1291426586238
3608,-3341.1568449796832,-802.8807111084208
3609,-42,-799.7807111084205
3610,-44,-727.7125007158701
3611,-12,-718.5325007158701
3612,-617.9156317797527,-721.4316570336678
3613,-347,-722.4416570336678
3614,-4401.637823467151,-762.3180352683393
3615,-7240.607519119692,-830.9141104595361
3616,-1,-824.4541104595362
3617,-27,-824.4441104595362
3618,-252,-826.2941104595361
3619,-345.8462594679952,-825.8125730542164
3620,-403,-829.8325730542164
3621,-258,-828.0125730542162
3622,-236,-827.6725730542163
3623,-196,-824.2493939374185
3624,-1081,-834.6793939374185
3625,-311,-837.6793939374185
3626,-228,-839.5493939374187
3627,-72,-837.6893939374185
3628,-391.3818892799359,-838.8332128302178
3629,-289,-837.8632128302178
3630,-181,-837.243212830218
3631,-202,-825.3032128302178
3632,-414.3936867398626,-806.6891547220933
3633,-285,-808.2591547220932
3634,-445,-796.0791547220933
3635,-315,-796.5791547220932
3636,-265,-789.6321022908745
3637,-581,-733.4411907852025
3638,-60,-728.7111907852025
3639,-69,-678.6930849146427
3640,-50,-672.6030849146426
3641,-47,-671.2330849146426
3642,-1388.9092344305523,-678.2021772589483
3643,-179,-672.5128757461014
3644,-289,-673.1528757461014
3645,-319,-624.0245829770951
3646,-168,-625.404582977095
3647,-645.7428656824407,-630.9020116339194
3648,-538,-633.8020116339194
3649,-1,-629.9920116339194
3650,-715,-637.0720116339194
3651,-44,-635.9420116339193
3652,-834,-616.3956793316771
3653,-39,-616.7756793316771
3654,-512,-618.7856793316771
3655,-459,-623.2756793316771
3656,-1635.070258678672,-635.6363819184638
3657,-413,-634.2863819184638
3658,-545,-639.7163819184639
3659,-318,-640.4863819184638
3660,-48,-631.1179166397974
3661,-1378,-639.6879166397973
3662,-1,-634.2979166397973
3663,-1520.7837412016183,-643.9457540518135
3664,-434,-644.0157540518135
3665,-264,-645.0157540518135
3666,-2,-638.3757540518135
3667,-79,-581.2025202044377
3668,-289,-583.8525202044377
3669,-50,-580.1625202044378
3670,-152,-576.3525202044377
3671,-2592.16367078207,-600.0741569122584
3672,-2,-597.8041569122585
3673,-311,-577.0340190548196
3674,-405,-577.4340190548196
3675,-258,-578.9840190548197
3676,-414,-581.3740190548197
3677,-773,-584.6340190548196
3678,-455,-589.3940190548196
3679,-115,-587.8740190548197
3680,-240,-588.2240190548197
3681,-18,-583.0740190548197
3682,-2238.8522992259054,-604.0125420470787
3683,-3,-601.3625420470787
3684,-258,-602.2525420470787
3685,-460.80123638401744,-603.6105544109189
3686,-734,-607.3105544109189
3687,-4018.256327167507,-647.313117682594
3688,-541,-649.883117682594
3689,-1318.2670983051926,-663.475788665646
3690,-323,-571.55685129322
3691,-4,-570.8768512932199
3692,-264,-569.33685129322
3693,-278,-570.72685129322
3694,-537,-573.7868512932199
3695,-8888.781216829211,-661.0546634615121
3696,-368,-661.2246634615121
3697,-555,-666.5246634615121
3698,-41,-662.7546634615121
3699,-565,-656.0465935950273
3700,-4058.2728310146595,-695.0793219051739
3701,-423.94628516205466,-699.1578671969796
3702,-634,-702.8978671969796
3703,-416,-704.4778671969797
3704,-495,-707.7478671969797
3705,-4844.347791383302,-748.1913451108127
3706,-318,-748.6213451108127
3707,-1297,-757.7813451108128
3708,-508,-729.4497766610159
3709,-61,-729.639776661016
3710,-127,-730.4697766610159
3711,-293,-733.279776661016
3712,-516,-732.2606203432183
3713,-30.081208143461026,-729.0914324246529
3714,-5,-685.1250541899815
3715,-454,-617.2589789987846
3716,-78,-618.0289789987846
3717,-346,-621.2189789987846
3718,-1922.2136326626448,-637.921115325411
3719,-633,-640.7926527307311
3720,-353,-640.2926527307311
3721,-370,-641.4126527307311
3722,-160,-640.652652730731
3723,-894,-647.6326527307311
3724,-371,-640.5326527307311
3725,-453,-641.9526527307311
3726,-166,-641.3326527307311
3727,-163,-642.2426527307312
3728,-227,-640.5988338379317
3729,29,-637.4188338379317
3730,-266,-638.2688338379318
3731,-9325.555615099927,-729.504389988931
3732,-423,-729.5904531215324
3733,-448,-731.2204531215325
3734,-629,-733.0604531215323
3735,14,-729.7704531215323
3736,-129,-728.4104531215323
3737,-123,-723.8304531215323
3738,-335,-726.5804531215323
3739,-54,-726.4304531215323
3740,-55,-726.4804531215324
3741,-3734.6403641208394,-763.3568567627408
3742,-1,-749.4777644184354
3743,-64,-748.3277644184352
3744,-263,-748.0677644184352
3745,-528.7510086048437,-750.1652745044838
3746,-285,-751.3352745044838
3747,-271,-747.5878458476592
3748,-763,-749.8378458476592
3749,-448,-754.3078458476593
3750,41,-746.7478458476594
3751,-116,-747.4678458476593
3752,-719,-746.3178458476593
3753,-1712.0954916850733,-763.0488007645101
3754,-3,-757.9588007645101
3755,-184,-755.2088007645101
3756,-250,-741.3580981777235
3757,-1444,-751.6680981777233
3758,-406,-750.2780981777233
3759,-561.1145616421801,-752.7092437941451
3760,-222,-754.4492437941451
3761,-81,-741.4792437941452
3762,-400,-745.4692437941452
3763,-268,-732.9414063821291
3764,-26,-728.8614063821291
3765,-262,-728.8414063821291
3766,-2172.82872306414,-750.5496936127705
3767,-236,-752.1196936127704
3768,-269,-751.9196936127705
3769,-182,-753.2396936127705
3770,-203,-753.7496936127703
3771,-460,-732.4280569049495
3772,-209,-734.4980569049496
3773,-1758,-748.9680569049497
3774,-466,-749.5780569049497
3775,-880,-755.7980569049495
3776,-229,-753.9480569049497
3777,-344,-749.6580569049496
3778,-930,-754.4080569049496
3779,-52,-753.7780569049495
3780,-250,-753.8780569049496
3781,-166,-755.3580569049496
3782,-63,-733.5995339126905
3783,-184,-735.4095339126906
3784,-42,-733.2495339126905
3785,-58,-729.2215215488503
3786,-65,-722.5315215488503
3787,-1003.8904319411655,-692.387862596587
3788,-383.52925967315144,-690.8131551933184
3789,-464,-682.2704842102664
3790,-844,-687.4804842102665
3791,-2,-687.4604842102665
3792,-398,-688.8004842102666
3793,-174,-687.7604842102666
3794,-410,-686.4904842102665
3795,-1283,-610.4326720419745
3796,-4107.782631859706,-647.8304983605715
3797,-376,-646.0404983605715
3798,-291,-648.5404983605715
3799,79,-642.1004983605715
3800,-319,-604.7077700504249
3801,-349,-603.9583071988043
3802,-273,-600.3483071988044
3803,-548,-601.6683071988043
3804,-334,-600.0583071988043
3805,-618,-557.7948292849713
3806,-141,-556.0248292849714
3807,-45,-543.5048292849714
3808,-716.2846764703486,-545.5876760496749
3809,-54,-545.5176760496748
3810,-161,-545.8576760496749
3811,-1429,-557.2176760496749
3812,-985,-561.9076760496748
3813,-142,-563.0268639682403
3814,-36,-563.3368639682402
3815,-40,-559.1968639682402
3816,-440,-562.8168639682402
3817,-246,-561.8168639682402
3818,-2806.70954267625,-570.6618230683763
3819,-371,-568.0418230683763
3820,-2,-564.5318230683763
3821,-573,-566.5618230683763
3822,-36,-565.3218230683763
3823,-2,-556.4018230683763
3824,-391,-556.6018230683763
3825,-251,-554.5818230683763
3826,-822,-561.1418230683762
3827,-3,-559.5418230683763
3828,-505,-562.3218230683764
3829,-652,-569.1318230683762
3830,-494,-571.4118230683763
3831,-245,-480.606266917377
3832,-327,-479.646266917377
3833,-88,-476.0462669173769
3834,-33,-470.0862669173769
3835,-263,-472.856266917377
3836,48,-471.086266917377
3837,-598,-475.8362669173769
3838,-179,-474.2762669173769
3839,-328,-477.016266917377
3840,-385,-480.316266917377
3841,-178,-444.74986327616864
3842,-528,-450.0198632761686
3843,-767.9085870898265,-457.05894914706687
3844,-294,-457.36894914706687
3845,-1500,-467.0814390610184
3846,-185,-466.0814390610184
3847,-557,-468.9414390610184
3848,-192,-463.2314390610185
3849,34,-458.41143906101837
3850,-602,-464.8414390610184
3851,-496,-468.6414390610184
3852,12,-461.33143906101844
3853,-716,-451.37048414416773
3854,-355,-454.8904841441677
3855,-48,-453.5304841441677
3856,10,-450.93048414416774
3857,-807,-444.56048414416773
3858,-845.696523547167,-448.95744937963934
3859,-10543.036415637771,-548.7766679195952
3860,-95,-547.5066679195952
3861,-648,-553.1766679195952
3862,-6,-549.2366679195952
3863,-485,-551.4066679195953
3864,-306,-554.2066679195952
3865,-23,-551.8166679195953
3866,-55,-530.6383806889539
3867,-301,-531.2883806889539
3868,-289,-531.488380688954
3869,-906.6877219222629,-538.7352579081765
3870,-7668.213282256534,-613.3873907307419
3871,-1261,-621.3973907307419
3872,-333,-622.6373907307419
3873,-5219.5899778929825,-657.2532905096716
3874,-571.5125999284321,-658.308416508956
3875,-373,-653.238416508956
3876,-403,-654.978416508956
3877,-64.62843431940131,-652.18470085215
3878,-15,-643.03470085215
3879,-430,-646.8147008521499
3880,-489,-649.2047008521499
3881,-8066.409566229042,-728.2087965144403
3882,-1929,-746.8687965144403
3883,-25,-745.2787965144403
3884,-499,-749.8487965144404
3885,-5188.52472918052,-801.1540438062455
3886,-437,-804.8740438062455
3887,-67.55608179745775,-795.5107003048084
3888,-3873.7983590688314,-830.4133912987653
3889,-1402.3151319209937,-839.7965426179755
3890,-595,-837.3065426179755
3891,-61,-837.8965426179752
3892,-81,-834.7265426179752
3893,-628,-839.2665426179752
3894,-1260,-847.7665426179752
3895,-247,-837.4065426179752
3896,-15.25347598460919,-796.4812510592242
3897,-1299,-805.7112510592242
3898,-14,-802.9412510592242
3899,-513,-808.8612510592242
3900,-854,-814.2112510592243
3901,-3287.4770004853203,-843.5960210640775
3902,-216,-843.0260210640776
3903,-277,-840.3160210640775
3904,-380,-840.7760210640776
3905,-255,-837.1460210640776
3906,-923.1461638612739,-844.9674827026902
3907,-245,-846.9674827026902
3908,-165,-841.4546359379866
3909,-532,-846.2346359379866
3910,-382,-848.4446359379867
3911,-37,-834.5246359379868
3912,-1231,-836.9846359379866
3913,-289,-838.4546359379867
3914,-44,-838.5346359379868
3915,-200,-840.1346359379868
3916,-161,-837.3446359379866
3917,-650,-841.3846359379868
3918,-446,-817.7775405112242
3919,-38,-814.4475405112242
3920,-42,-814.8475405112242
3921,-827,-817.3875405112242
3922,-2289.7887939384227,-839.9254284506085
3923,-40,-840.3054284506085
3924,-814,-844.5354284506085
3925,-12025.056635680301,-962.2759948074115
3926,-257,-956.6259948074115
3927,-953.9667868629616,-966.1356626760411
3928,-49.554996003789405,-961.581212636079
3929,-244,-957.501212636079
3930,-23,-952.7912126360789
3931,-1075,-961.091212636079
3932,-59,-958.411212636079
3933,-446.07790208563557,-961.9919916569354
3934,-3,-961.6919916569354
3935,-226,-961.3219916569354
3936,-428,-966.0819916569354
3937,-693,-967.0319916569352
3938,-186,-967.1019916569354
3939,-49,-964.3119916569354
3940,-213,-962.5919916569354
3941,-508,-965.8919916569353
3942,-2537.438662329643,-985.9863782802319
3943,-213,-980.4372924093336
3944,-2,-977.5172924093335
3945,-592,-968.4372924093335
3946,-251,-969.0972924093335
3947,-436,-967.8872924093334
3948,-513,-971.0972924093335
3949,-298,-974.4172924093334
3950,-47,-968.8672924093335
3951,-327,-967.1772924093334
3952,-676.0782994262163,-974.0580754035956
3953,-99,-967.8880754035956
