episodes,scores,avg_scores
1722,-594,-1858.3987432941178
1723,-577,-1860.0587432941177
1724,-532,-1862.7387432941177
1725,-62,-1855.7087432941178
1726,-59,-1850.7487432941177
1727,-2210,-1860.0887432941176
1728,-1021,-1847.4787432941177
1729,-628,-1849.8587432941176
1730,-3399,-1852.1387432941178
1731,-1056,-1394.887392858504
1732,-3508,-1429.237392858504
1733,-961.5552537539131,-1426.202945396043
1734,-3500,-1448.462945396043
1735,-53837.98449266946,-1979.6698137991677
1736,-1292,-1972.9198137991677
1737,-703,-1977.0998137991678
1738,-528,-1972.3698137991678
1739,-1519,-1977.6098137991678
1740,-3399,-2006.7998137991679
1741,-59,-1994.1198137991678
1742,-1443,-1999.9298137991677
1743,-2822,-2027.7298137991677
1744,-243,-2017.0698137991678
1745,-3590,-2044.9598137991677
1746,-3582,-2075.4298137991677
1747,-11240.754100951386,-2178.4273548086817
1748,-565,-2178.6473548086815
1749,-723,-2177.6573548086817
1750,-1940,-2190.6173548086817
1751,-994,-2195.357354808682
1752,-1388,-2203.5073548086816
1753,-2063,-2215.7373548086816
1754,-250,-2190.977354808682
1755,-5,-2085.420179621946
1756,-3500,-2085.4201796219454
1757,-907,-2081.3001796219455
1758,-3713.1441095325877,-2112.9900317126985
1759,-521,-2117.990031712699
1760,-1684,-2120.420031712699
1761,-771,-2127.570031712699
1762,-465,-2127.550031712699
1763,-377,-2109.14502731692
1764,-6751.803100027851,-2171.5030583171983
1765,-1198,-2178.0430583171983
1766,-538,-2167.763058317198
1767,-478,-2163.9430583171984
1768,-1116,-2174.5630583171983
1769,-529,-2174.967983295536
1770,-625,-2161.887983295536
1771,-290,-2155.277983295536
1772,-657,-2160.3279832955363
1773,-1247,-2166.027983295536
1774,-382,-2150.9479832955362
1775,-3500,-2182.7079832955365
1776,-616,-2182.9279832955363
1777,-1600.562206554647,-2195.8236053610826
1778,-1836,-2214.9236053610825
1779,-652,-2211.9636053610825
1780,-1109,-2215.5436053610824
1781,-755,-2220.3536053610824
1782,-2519,-2134.5685332585485
1783,-3399,-2151.768533258549
1784,-1015,-2136.208533258549
1785,-1206,-2143.208533258549
1786,-868,-2132.918533258549
1787,-40817.47485436872,-2536.173281802236
1788,-250,-2538.0932818022357
1789,-743,-2507.7804973679035
1790,-245,-2499.7804973679035
1791,-3500,-2420.2179011974486
1792,-2248.2430572386806,-2442.5103317698354
1793,-1637,-2459.290331769835
1794,-1702,-2472.560331769835
1795,-566,-2472.710331769835
1796,-184,-2470.790331769835
1797,-1709.05508481736,-2472.990882618009
1798,-562,-2456.820882618009
1799,-3500,-2485.780882618009
1800,-111,-2477.070882618009
1801,-868,-2464.510882618009
1802,-63,-2463.940882618009
1803,-704,-2462.1008826180087
1804,-225.6457044326527,-2441.3103740910983
1805,-292,-2416.980374091099
1806,-900,-2401.8903740910987
1807,-2305,-2401.9303740910987
1808,-176,-2403.3103740910988
1809,-540,-2401.170374091099
1810,-3132,-2406.710374091099
1811,-1261,-2413.837743124929
1812,-2207,-2426.5877431249287
1813,-368,-2427.0077431249288
1814,-464,-2425.877743124929
1815,-652,-2410.977743124929
1816,-820.7312670215987,-2384.1850557951448
1817,-1093,-2357.5195323136886
1818,-1719,-2367.1295323136887
1819,-2541,-2372.0295323136884
1820,-1248,-2376.8395323136883
1821,-513,-2349.8695323136885
1822,-65,-2344.5795323136886
1823,-2267,-2361.4795323136887
1824,-214,-2358.2995323136884
1825,-1133,-2369.0095323136884
1826,-456,-2372.9795323136887
1827,-250,-2353.3795323136887
1828,-600.1972962403294,-2349.171505276092
1829,-562,-2348.511505276092
1830,-3399,-2348.511505276092
1831,-2241.9193630713808,-2360.370698906806
1832,-539,-2330.680698906806
1833,-416,-2325.2251463692664
1834,-153,-2291.7551463692666
1835,-135,-1754.725301442572
1836,-359,-1745.3953014425717
1837,-61,-1738.975301442572
1838,-985,-1743.5453014425718
1839,-974,-1738.0953014425718
1840,-631,-1710.4153014425717
1841,-967,-1719.4953014425719
1842,-1606,-1721.1253014425718
1843,-3399,-1726.8953014425717
1844,-950,-1733.965301442572
1845,-2247,-1720.535301442572
1846,-2096,-1705.6753014425717
1847,-46,-1593.7277604330582
1848,-2804,-1616.117760433058
1849,-187,-1610.7577604330581
1850,-1867,-1610.0277604330581
1851,-699,-1607.077760433058
1852,-840,-1601.597760433058
1853,-508,-1586.047760433058
1854,-1341,-1596.9577604330582
1855,-662,-1603.5277604330581
1856,-1016,-1578.6877604330582
1857,-3698,-1606.597760433058
1858,-468,-1574.1463193377322
1859,-850,-1577.4363193377324
1860,-3265,-1593.2463193377323
1861,-197,-1587.5063193377323
1862,-1850,-1601.3563193377322
1863,-171,-1599.2963193377323
1864,-1137,-1543.1482883374536
1865,-361.69802835791825,-1534.7852686210329
1866,-6324.784174037638,-1592.6531103614093
1867,-1508,-1602.9531103614092
1868,-3500,-1626.7931103614092
1869,-40,-1621.9031103614093
1870,-25,-1615.9031103614093
1871,-2084,-1633.8431103614091
1872,-458,-1631.853110361409
1873,-3088,-1650.2631103614092
1874,-729,-1653.7331103614094
1875,-899,-1627.7231103614092
1876,-589,-1627.4531103614092
1877,-1149,-1622.9374882958625
1878,-3500,-1639.5774882958626
1879,-447,-1637.5274882958627
1880,-2992.841122259044,-1656.3658995184533
1881,-3500,-1683.8158995184529
1882,-856,-1667.185899518453
1883,-78,-1633.975899518453
1884,-73,-1624.5558995184535
1885,-807,-1620.5658995184529
1886,-565,-1617.5358995184536
1887,-1309,-1222.451150974766
1888,-1692.7280143368898,-1236.8784311181348
1889,-912,-1238.5684311181349
1890,-351,-1239.6284311181348
1891,-623,-1210.8584311181348
1892,-1003,-1198.4060005457482
1893,-312,-1185.1560005457482
1894,-965,-1177.786000545748
1895,-2279,-1194.9160005457481
1896,-8360.116824655086,-1276.677168792299
1897,-11024.950891034106,-1369.8361268544663
1898,-2666,-1390.8761268544663
1899,-35,-1356.2261268544662
1900,-2845,-1383.5661268544663
1901,-73,-1375.6161268544663
1902,-2955,-1404.5361268544666
1903,-2339,-1420.8861268544663
1904,-233,-1420.95966981014
1905,-1346,-1431.49966981014
1906,-924.6402759447266,-1431.7460725695873
1907,-1839,-1427.0860725695873
1908,-410.657219070614,-1429.4326447602934
1909,-3020,-1454.2326447602934
1910,-1319,-1436.1026447602935
1911,-419,-1427.6826447602934
1912,-988.1482151433468,-1415.494126911727
1913,-20,-1412.014126911727
1914,-28977.384089111867,-1697.1479678028454
1915,-766,-1698.2879678028455
1916,-1,-1690.0906551326295
1917,-814,-1687.3006551326296
1918,-173,-1671.8406551326293
1919,-819,-1654.6206551326293
1920,-1945,-1661.5906551326293
1921,-2373,-1680.1906551326292
1922,-1710,-1696.6406551326293
1923,-739,-1681.3606551326293
1924,-672,-1685.9406551326292
1925,-115,-1675.7606551326294
1926,-589,-1677.0906551326293
1927,-48,-1675.0706551326293
1928,-1427,-1683.3386821702263
1929,-9,-1677.8086821702263
1930,-372,-1647.5386821702261
1931,-46,-1625.5794885395123
1932,28,-1619.9094885395125
1933,-706,-1622.8094885395124
1934,-1970,-1640.9794885395124
1935,-3172,-1671.3494885395123
1936,-4816.303407488684,-1715.9225226143992
1937,-10370.67538942202,-1819.0192765086194
1938,-72,-1809.8892765086193
1939,-581.8137687679354,-1805.9674141962987
1940,-1151.9691844779816,-1811.1771060410786
1941,-4505.365203562492,-1846.5607580767035
1942,-515,-1835.6507580767034
1943,106,-1800.6007580767034
1944,-1394,-1805.0407580767032
1945,-277,-1785.3407580767034
1946,-3500,-1799.3807580767034
1947,-70,-1799.6207580767034
1948,-212,-1773.7007580767036
1949,-512,-1776.9507580767033
1950,-2787,-1786.1507580767034
1951,-3500,-1814.1607580767034
1952,-426,-1810.0207580767037
1953,-1415,-1819.0907580767034
1954,-1919,-1824.8707580767034
1955,-1301,-1831.2607580767033
1956,-3500,-1856.1007580767036
1957,-1546,-1834.5807580767034
1958,-3554,-1865.4407580767033
1959,-38,-1857.3207580767034
1960,-2580,-1850.4707580767035
1961,-803,-1856.5307580767033
1962,-542,-1843.4507580767033
1963,-3500,-1876.7407580767033
1964,-367,-1869.0407580767037
1965,-450,-1869.9237777931244
1966,-70,-1807.375936052748
1967,-3401,-1826.305936052748
1968,-2008,-1811.385936052748
1969,-1841,-1829.395936052748
1970,-9412.45644878016,-1923.2705005405496
1971,-609,-1908.5205005405496
1972,-3500,-1938.9405005405497
1973,-649,-1914.5505005405496
1974,-1640,-1923.6605005405495
1975,-3345,-1948.1205005405498
1976,-756,-1949.7905005405494
1977,-688,-1945.1805005405497
1978,-1067,-1920.8505005405493
1979,-974.4796531836496,-1926.1252970723863
1980,-759,-1903.7868858497957
1981,-427,-1873.0568858497957
1982,-1014,-1874.6368858497956
1983,8,-1873.7768858497957
1984,-1393,-1886.9768858497957
1985,-63,-1879.5368858497957
1986,-437,-1878.2568858497957
1987,-3331,-1898.4768858497957
1988,-622,-1887.7696057064268
1989,-95,-1879.5996057064267
1990,-1163,-1887.7196057064266
1991,-155,-1883.0396057064268
1992,-654.4531622895446,-1879.5541373293222
1993,-53312.15801000732,-2409.5557174293954
1994,-1020,-2410.105717429395
1995,-567,-2392.985717429395
1996,-2394,-2333.3245491828447
1997,-2483,-2247.9050402725034
1998,-895,-2230.1950402725033
1999,-302,-2232.8650402725034
2000,-468,-2209.0950402725034
2001,-1501,-2223.3750402725036
2002,17,-2193.6550402725034
2003,-616,-2176.4250402725033
2004,-752,-2181.6150402725034
2005,-410,-2172.2550402725033
2006,-1939,-2182.398637513056
2007,-264,-2166.648637513056
2008,-39,-2162.93206532235
2009,-3502,-2167.75206532235
2010,-211,-2156.67206532235
2011,-10753.428589593883,-2260.016351218289
2012,-414.95432190116634,-2254.284412285867
2013,-432,-2258.4044122858672
2014,-17393.03376461112,-2142.5609090408598
2015,-409.633936589078,-2138.9972484067503
2016,-1562,-2154.6072484067504
2017,-2347.016090367452,-2169.937409310425
2018,-1010,-2178.307409310425
2019,-26934.565425010576,-2439.4630635605304
2020,-8201.061417768544,-2502.023677738216
2021,-9906.947246856349,-2577.3631502067797
2022,-50,-2560.7631502067793
2023,-4325.938004472678,-2596.632530251506
2024,-256,-2592.472530251506
2025,-975.3075194402785,-2601.075605445909
2026,-688,-2602.0656054459087
2027,-383,-2605.415605445909
2028,-266,-2593.805605445909
2029,-1707,-2610.785605445909
2030,-51,-2607.575605445909
2031,-3999.599495209447,-2647.1116003980032
2032,-950,-2656.8916003980034
2033,-1036,-2660.191600398003
2034,-1250,-2652.9916003980034
2035,-666,-2627.9316003980034
2036,-183,-2581.5985663231168
2037,-957,-2487.461812428897
2038,-576,-2492.5018124288968
2039,-2581,-2512.493674741217
2040,-1940,-2520.3739828964376
2041,-405,-2479.370330860813
2042,-650,-2480.7203308608127
2043,-3399,-2515.7703308608125
2044,-892,-2510.7503308608125
2045,-861,-2516.590330860812
2046,-35089.242521876535,-2832.482756079578
2047,21,-2831.572756079578
2048,-493,-2834.382756079578
2049,-315.31071862492456,-2832.4158632658273
2050,-12011.231826531299,-2924.65818153114
2051,-215,-2891.8081815311393
2052,-32,-2887.86818153114
2053,-1442,-2888.13818153114
2054,-291,-2871.85818153114
2055,-1434,-2873.18818153114
2056,-9758.362340444583,-2935.7718049355863
2057,-6938.057529887494,-2989.6923802344613
2058,-1715,-2971.3023802344605
2059,-1731,-2988.2323802344604
2060,-1068,-2973.112380234461
2061,-1,-2965.0923802344605
2062,-341.7658393510784,-2963.090038627971
2063,-1436,-2942.450038627971
2064,-35,-2939.130038627971
2065,-229,-2936.9200386279713
2066,-1941.9480347177391,-2955.6395189751493
2067,-676,-2928.3895189751493
2068,-325,-2911.5595189751493
2069,-403,-2897.179518975149
2070,-719,-2810.244954487347
2071,-795,-2812.104954487347
2072,-782,-2784.9249544873473
2073,-505,-2783.4849544873473
2074,-627,-2773.354954487347
2075,-256,-2742.4649544873473
2076,-393,-2738.834954487347
2077,-909,-2741.0449544873472
2078,-1,-2730.3849544873474
2079,-696,-2727.6001579555113
2080,-915,-2729.1601579555113
2081,-946,-2734.3501579555113
2082,-513,-2729.340157955511
2083,-218,-2731.6001579555113
2084,-2358,-2741.2501579555114
2085,-99,-2741.610157955511
2086,-3500,-2772.240157955511
2087,-1472,-2753.650157955511
2088,-815,-2755.5801579555114
2089,-214,-2756.7701579555114
2090,-1398,-2759.1201579555113
2091,-3578,-2793.3501579555113
2092,-4941.730344223409,-2836.2229297748495
2093,-1070,-2313.8013496747762
2094,-2452,-2328.1213496747764
2095,-407.9831932398781,-2326.5311816071753
2096,-1375,-2316.3411816071753
2097,-186,-2293.371181607175
2098,-74,-2285.161181607175
2099,-872,-2290.8611816071752
2100,-51,-2286.691181607175
2101,-831,-2279.991181607175
2102,-901,-2289.171181607175
2103,-1639,-2299.401181607175
2104,-975,-2301.631181607175
2105,-1399,-2311.521181607175
2106,-380,-2295.931181607175
2107,-550,-2298.791181607175
2108,-33,-2298.731181607175
2109,-797,-2271.681181607175
2110,-3500,-2304.5711816071753
2111,-229,-2199.3268957112364
2112,-254,-2197.7173524922246
2113,-683,-2200.227352492225
2114,-1330,-2039.597014846113
2115,-1160,-2047.1006754802227
2116,-1869,-2050.1706754802226
2117,-2666,-2053.360514576548
2118,-1011,-2053.370514576548
2119,-790,-1791.9248603264423
2120,-325,-1713.164246148757
2121,-622,-1620.3147736801934
2122,-9824.368493117126,-1718.0584586113648
2123,-1697,-1691.7690785666377
2124,-366.4703963081594,-1692.8737825297194
2125,-1131,-1694.430707335317
2126,-45,-1688.0007073353167
2127,-177,-1685.9407073353168
2128,-2481,-1708.0907073353167
2129,-1252,-1703.5407073353167
2130,-1986,-1722.8907073353166
2131,-1125.2724120809858,-1694.147436504032
2132,-484,-1689.4874365040318
2133,-1094,-1690.067436504032
2134,-383,-1681.3974365040322
2135,-3500,-1709.7374365040318
2136,-1791,-1725.8174365040322
2137,-3123.3558568643075,-1747.4809950726753
2138,-11565.237456160643,-1857.3733696342817
2139,-2556.241140202975,-1857.1257810363113
2140,-1255,-1850.2757810363116
2141,-80,-1847.0257810363116
2142,-96,-1841.4857810363114
2143,-10933.765057182878,-1916.8334316081402
2144,-2596,-1933.8734316081402
2145,-414,-1929.4034316081402
2146,-6794.18995686527,-1646.4529059580275
2147,-3167,-1678.3329059580276
2148,-5409.756966560097,-1727.5004756236285
2149,-3399,-1758.3373684373792
2150,-446,-1642.6850501720662
2151,-516,-1645.695050172066
2152,-2638,-1671.755050172066
2153,-1513,-1672.465050172066
2154,-650,-1676.0550501720663
2155,-921.4802755300168,-1670.9298529273663
2156,-479,-1578.1362295229203
2157,-3229.214139682424,-1541.0477956208697
2158,-2094,-1544.8377956208697
2159,-1776,-1545.2877956208697
2160,-601.5610802055695,-1540.6234064229254
2161,-41,-1541.0234064229255
2162,-233,-1539.9357480294148
2163,-1,-1525.5857480294146
2164,-687,-1532.1057480294146
2165,-526,-1535.0757480294146
2166,-2371,-1539.3662676822373
2167,-42,-1533.0262676822374
2168,-144,-1531.2162676822377
2169,-43,-1527.6162676822373
2170,-3500,-1555.4262676822373
2171,-1001,-1557.4862676822374
2172,-716.604456984019,-1556.832312252078
2173,-1707,-1568.8523122520776
2174,-1749,-1580.0723122520776
2175,-3026,-1607.7723122520777
2176,-5045.55059416957,-1654.2978181937733
2177,-768,-1652.887818193773
2178,-124,-1654.1178181937732
2179,-512,-1652.2778181937729
2180,-416,-1647.2878181937733
2181,-38,-1638.2078181937732
2182,-308,-1636.1578181937732
2183,-1947.504823311435,-1653.4528664268876
2184,-889,-1638.7628664268877
2185,-1,-1637.7828664268877
2186,-40,-1603.1828664268876
2187,-477,-1593.2328664268875
2188,-1009,-1595.1728664268876
2189,-60,-1593.6328664268876
2190,-16.109012280612887,-1579.813956549694
2191,-669,-1550.7239565496939
2192,-2396,-1525.2666531074597
2193,-247,-1517.0366531074596
2194,-1643,-1508.9466531074597
2195,-1389,-1518.756821175061
2196,-1,-1505.016821175061
2197,-77,-1503.9268211750607
2198,-352,-1506.7068211750611
2199,-1571,-1513.6968211750611
2200,-589,-1519.076821175061
2201,-994,-1520.7068211750607
2202,-778,-1519.476821175061
2203,-1229.7715139181948,-1515.384536314243
2204,-1837,-1524.0045363142428
2205,-1003,-1520.0445363142426
2206,-1326,-1529.5045363142428
2207,17,-1523.8345363142428
2208,-539,-1528.894536314243
2209,-2957,-1550.4945363142429
2210,-493,-1520.424536314243
2211,76,-1517.374536314243
2212,-197,-1516.8045363142428
2213,-1188,-1521.854536314243
2214,-1858,-1527.134536314243
2215,-1694,-1532.4745363142429
2216,-1019,-1523.9745363142429
2217,-741,-1504.7245363142429
2218,-2705,-1521.664536314243
2219,-2066,-1534.424536314243
2220,-598,-1537.154536314243
2221,-2782,-1558.7545363142428
2222,-4238.996298186132,-1502.9008143649328
2223,-1167,-1497.6008143649328
2224,-46,-1494.3961104018515
2225,-4705.724361366848,-1530.1433540155197
2226,-1764,-1547.33335401552
2227,-616,-1551.7233540155198
2228,-824,-1535.15335401552
2229,-1083,-1533.4633540155198
2230,-803,-1521.6333540155197
2231,-3121,-1541.5906298947098
2232,-509,-1541.8406298947102
2233,-261,-1533.5106298947098
2234,-870,-1538.3806298947102
2235,-744,-1510.8206298947098
2236,-1970,-1512.6106298947102
2237,-266,-1484.0370713260668
2238,-421,-1372.5946967644604
2239,-964,-1356.6722853624306
2240,-172,-1345.8422853624309
2241,-2250,-1367.542285362431
2242,-1021,-1376.7922853624304
2243,-33353.60712981963,-1600.990706088798
2244,-430,-1579.3307060887983
2245,-105,-1576.240706088798
2246,-1499,-1523.2888065201455
2247,-1,-1491.6288065201456
2248,7,-1437.4612368545445
2249,-2973,-1433.2012368545445
2250,-586,-1434.6012368545446
2251,-264,-1432.0812368545446
2252,-686,-1412.5612368545446
2253,-1152,-1408.9512368545445
2254,-3560,-1438.0512368545446
2255,-820,-1437.0364340992444
2256,-28,-1432.5264340992444
2257,-11698.73211818568,-1517.2216138842768
2258,-1177,-1508.0516138842768
2259,-197,-1492.2616138842768
2260,-1856,-1504.8060030822212
2261,-649,-1510.8860030822211
2262,-697,-1515.5260030822212
2263,-406,-1519.5760030822212
2264,-4133.5275342180075,-1554.0412784244013
2265,-87,-1549.6512784244012
2266,-18,-1526.1212784244012
2267,-1739,-1543.0912784244013
2268,-2257,-1564.2212784244011
2269,-288,-1566.6712784244012
2270,-2171,-1553.3812784244014
2271,-472,-1548.0912784244015
2272,-53,-1541.4552338545611
2273,-187,-1526.2552338545613
2274,-48,-1509.2452338545613
2275,-324,-1482.2252338545613
2276,-709,-1438.8597279128653
2277,-480,-1435.9797279128654
2278,-2535,-1460.0897279128653
2279,-918,-1464.1497279128653
2280,-856,-1468.5497279128654
2281,-683,-1474.9997279128654
2282,-1175,-1483.6697279128653
2283,-64,-1464.834679679751
2284,-1411,-1470.0546796797512
2285,-1179,-1481.8346796797514
2286,-535,-1486.784679679751
2287,-1034,-1492.354679679751
2288,-748,-1489.7446796797512
2289,-1254,-1501.6846796797513
2290,-3500,-1536.523589556945
2291,-2307,-1552.9035895569448
2292,-2005,-1548.9935895569452
2293,-451,-1551.033589556945
2294,-22131.924915177566,-1755.9228387087205
2295,-1051,-1752.5428387087204
2296,-994,-1762.4728387087207
2297,-3500,-1796.7028387087205
2298,-1342,-1806.6028387087206
2299,-6833.629735912525,-1859.2291360678457
2300,-246,-1855.7991360678457
2301,-901,-1854.8691360678456
2302,-104,-1848.1291360678456
2303,-3194,-1867.771420928664
2304,-518,-1854.5814209286639
2305,-50,-1845.051420928664
2306,-231,-1834.1014209286639
2307,-993,-1844.2014209286638
2308,-2893,-1867.741420928664
2309,-147,-1839.6414209286638
2310,-1896,-1853.6714209286638
2311,-759,-1862.021420928664
2312,-37,-1860.4214209286638
2313,-538,-1853.9214209286638
2314,-1194,-1847.281420928664
2315,-171,-1832.051420928664
2316,-793,-1829.791420928664
2317,-1071,-1833.0914209286639
2318,-256,-1808.6014209286639
2319,-948,-1797.4214209286642
2320,-425,-1795.6914209286638
2321,-468.5764843807314,-1772.557185772471
2322,-536,-1735.5272227906098
2323,-4436.780145975823,-1768.2250242503683
2324,-1181,-1779.575024250368
2325,-149,-1734.0077806366994
2326,-12997.009622391699,-1846.3378768606167
2327,-480,-1844.9778768606166
2328,-1257,-1849.3078768606167
2329,-251,-1840.9878768606168
2330,-1763,-1850.5878768606167
2331,-719,-1826.5678768606167
2332,-59,-1822.0678768606167
2333,-58,-1820.0378768606167
2334,-667,-1818.0078768606168
2335,-155,-1812.1178768606167
2336,-461,-1797.0278768606167
2337,-2147,-1815.8378768606167
2338,40,-1811.2278768606166
2339,-3500,-1836.5878768606167
2340,-2501,-1859.8778768606167
2341,-13135.688763999107,-1968.7347645006078
2342,-1729,-1975.814764500608
2343,-1762,-1659.8986932024116
2344,-981,-1665.4086932024115
2345,-1873,-1683.0886932024116
2346,-1092,-1679.0186932024114
2347,-1043,-1689.4386932024115
2348,-253,-1692.0386932024114
2349,-305,-1665.3586932024116
2350,-1266,-1672.1586932024115
2351,-1519,-1684.7086932024115
2352,-780,-1685.6486932024116
2353,-3016,-1704.2886932024114
2354,-251,-1671.1986932024115
2355,-39,-1663.3886932024116
2356,-1318,-1676.2886932024114
2357,29,-1559.0113720205545
2358,-35,-1547.5913720205544
2359,-1066.061488828138,-1556.2819869088357
2360,-874,-1546.4619869088358
2361,-1300,-1552.9719869088358
2362,-328.49595492916285,-1549.2869464581274
2363,-1021,-1555.4369464581273
2364,-545,-1519.5516711159476
2365,-1016,-1528.8416711159475
2366,-3500,-1563.6616711159475
2367,-53,-1546.8016711159476
2368,-9175.103261509235,-1615.98270373104
2369,-30,-1613.40270373104
2370,-307,-1594.76270373104
2371,-1987,-1609.91270373104
2372,-27214.22081675956,-1881.5249118986353
2373,-60,-1880.2549118986353
2374,-373,-1883.5049118986353
2375,-3500,-1915.2649118986353
2376,-978,-1917.9549118986354
2377,-2017,-1933.3249118986353
2378,-1426,-1922.2349118986353
2379,-3399,-1947.0449118986353
2380,-1566,-1954.1449118986354
2381,-2204,-1969.3549118986352
2382,-338,-1960.9849118986353
2383,-384.4624628760612,-1964.189536527396
2384,-3323,-1983.3095365273957
2385,-15193.4794950039,-2123.454331477435
2386,-68,-2118.784331477435
2387,-1217,-2120.6143314774354
2388,-607.8599458821235,-2119.212930936256
2389,-884,-2115.512930936256
2390,-13.744703354177881,-2080.650377969798
2391,-752,-2065.1003779697976
2392,-3500,-2080.050377969798
2393,-58,-2076.120377969798
2394,-1143,-1866.2311288180226
2395,-618,-1861.9011288180225
2396,-575,-1857.7111288180226
2397,-1696,-1839.6711288180225
2398,-10325.299640921881,-1929.5041252272413
2399,-2723.6266665997005,-1888.404094534113
2400,-3115,-1917.0940945341133
2401,-3399,-1942.0740945341129
2402,-145,-1942.4840945341132
2403,-13047.678372395874,-2041.0208782580717
2404,-842,-2044.260878258072
2405,-58,-2044.3408782580716
2406,-21,-2042.240878258072
2407,-49,-2032.8008782580719
2408,-2013,-2024.0008782580721
2409,-1546,-2037.990878258072
2410,-2440,-2043.4308782580722
2411,-240,-2038.240878258072
2412,-1723,-2055.100878258072
2413,-1611,-2065.830878258072
2414,-472,-2058.6108782580723
2415,-36,-2057.260878258072
2416,-2051,-2069.8408782580723
2417,-29018.141471762607,-2349.3122929756983
2418,-1237,-2359.122292975698
2419,-3399,-2383.632292975698
2420,-449,-2383.872292975698
2421,-73,-2379.9165281318906
2422,-296,-2377.516528131891
2423,-2179,-2354.938726672132
2424,-2233,-2365.458726672133
2425,-934,-2373.3087266721323
2426,-2014,-2263.4786304482154
2427,-508,-2263.7586304482156
2428,-1444,-2265.6286304482155
2429,-258,-2265.698630448215
2430,-1894,-2267.0086304482156
2431,-66,-2260.4786304482154
2432,-3500,-2294.8886304482153
2433,-897,-2303.2786304482156
2434,40,-2296.2086304482154
2435,-2414,-2318.7986304482156
2436,-1731,-2331.4986304482154
2437,-1241.5776088842767,-2322.444406537058
2438,-302,-2325.864406537058
2439,-1723,-2308.094406537058
2440,-287,-2285.954406537058
2441,-1260,-2167.197518897067
2442,-824,-2158.1475188970667
2443,-642,-2146.947518897067
2444,-2667,-2163.807518897067
2445,-702,-2152.097518897067
2446,-293,-2144.1075188970667
2447,-2471,-2158.387518897067
2448,-943,-2165.287518897067
2449,-812,-2170.3575188970667
2450,-873,-2166.427518897067
2451,-1599,-2167.227518897067
2452,-493,-2164.357518897067
2453,-817,-2142.367518897067
2454,-20145.895399361336,-2341.31647289068
2455,-1965,-2360.57647289068
2456,-523,-2352.6264728906804
2457,-785,-2360.7664728906802
2458,-593,-2366.34647289068
2459,-596,-2361.6458580023987
2460,-490,-2357.805858002399
2461,-3500,-2379.805858002399
2462,-142,-2377.9408984531074
2463,-179,-2369.5208984531073
2464,-988,-2373.950898453107
2465,-1231,-2376.100898453107
2466,-7,-2341.1708984531074
2467,-571,-2346.350898453107
2468,-32,-2254.9198658380146
2469,-223,-2256.849865838015
2470,-13236.829175230809,-2386.148157590323
2471,-104,-2367.318157590323
2472,-3500,-2130.1759494227276
2473,-1039,-2139.9659494227276
2474,-3500,-2171.2359494227276
2475,-1446,-2150.6959494227276
2476,-1996,-2160.8759494227274
2477,-741,-2148.1159494227277
2478,-1537,-2149.2259494227274
2479,42,-2114.8159494227275
2480,-1608,-2115.2359494227276
2481,-4082.5988106137765,-2134.0219375288652
2482,-285,-2133.491937528865
2483,-1781,-2147.4573129001046
2484,-38,-2114.6073129001043
2485,-319,-1965.8625179500657
2486,-23227.973726321008,-2197.462255213276
2487,-802,-2193.312255213276
2488,-406,-2191.2936557544544
2489,-1403,-2196.4836557544545
2490,-2313,-2219.476208720913
2491,-778,-2219.7362087209126
2492,-52,-2185.2562087209126
2493,-735,-2192.0262087209126
2494,-2330,-2203.896208720913
2495,-842,-2206.1362087209122
2496,-16.592248950902135,-2200.552131210422
2497,-1415,-2197.7421312104216
2498,-1092,-2105.409134801203
2499,-3500,-2113.172868135206
2500,-1894,-2100.962868135206
2501,-1884,-2085.8128681352055
2502,-3189,-2116.252868135206
2503,-476,-1990.5360844112472
2504,-1267,-1994.7860844112472
2505,-233,-1996.536084411247
2506,-619,-2002.5160844112472
2507,-8943.568170292465,-2091.461766114172
2508,-4981.488532284618,-2121.146651437018
2509,-802,-2113.706651437018
2510,-289,-2092.1966514370183
2511,-31405.2022800279,-2403.848674237297
2512,-673,-2393.348674237297
2513,-668,-2383.9186742372967
2514,-1097,-2390.1686742372967
2515,-709,-2396.8986742372967
2516,-59,-2376.9786742372967
2517,-31,-2087.107259519671
2518,-3500,-2109.7372595196707
2519,-1175,-2087.4972595196705
2520,-35,-2083.3572595196706
2521,-2661,-2109.2372595196707
2522,-2348.895347934363,-2129.7662129990144
2523,-8064.54257402967,-2188.621638739311
2524,-905,-2175.341638739311
2525,-802,-2174.021638739311
2526,-2254,-2176.421638739311
2527,-65,-2171.991638739311
2528,-530,-2162.851638739311
2529,-1290,-2173.171638739311
2530,-2374,-2177.9716387393114
2531,-784,-2185.1516387393112
2532,-2614,-2176.291638739311
2533,-908,-2176.4016387393112
2534,-58,-2177.3816387393113
2535,-412,-2157.361638739311
2536,-38,-2140.431638739311
2537,25,-2127.7658626504685
2538,-2216,-2146.9058626504684
2539,-3003,-2159.7058626504686
2540,-683,-2163.6658626504686
2541,-984,-2160.9058626504684
2542,-104,-2153.7058626504686
2543,-1409,-2161.3758626504687
2544,-578,-2140.4858626504683
2545,-909,-2142.5558626504685
2546,-1027,-2149.8958626504686
2547,-3500,-2160.1858626504686
2548,-214,-2152.8958626504686
2549,-511,-2149.8858626504684
2550,-522,-2146.3758626504687
2551,-1074,-2141.1258626504687
2552,-482,-2141.0158626504685
2553,-252,-2135.3658626504684
